"","pdat.date","Argentina","Bahrain","Brazil","Chile","China","Colombia","Dominican.Republic","Egypt","Ghana","Hungary","Indonesia","Kazakhstan","Malaysia","Mexico","Panama","Peru","Philippines","Poland","Qatar","Romania","Russia","Saudi.Arabia","South.Africa","Sri.Lanka","Turkey","Ukraine","Uruguay","India","Thailand","Czechia"
"63",2019-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",2019-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",2019-09-02,-0.000167411368627413,0.0286605845754924,-0.0000748083037569458,0.000552638864576682,0.00171049859964434,0,0,-0.00571141057460434,0,-0.00181488253082307,-0.0026702285558784,-0.000273522977635388,-0.00194061772527254,0,0.000182465104055396,0.00020066218588477,-0.000203396726014216,0.000315556960648777,-0.0106054020533621,0.00217006538246878,-0.00242106443287682,-0.0275869906343518,-0.00258354538536221,0,-0.00320714874541839,-0.0000204004610511177,-0.0000555478405912524,0.000127689459408664,0.000308404011696517,-0.000470809801540462
"66",2019-09-03,0.0924551582486668,0.0917390325899134,-0.0145437927708345,-0.025459481144547,-0.00235269063712762,-0.0157636604749385,-0.00301720713680531,-0.00308136348180454,0,-0.00116845193430137,-0.0072678801497581,0,0.000194231330123973,-0.0029709677491141,-0.0134082273233167,-0.0115024979233262,-0.00673540662426486,0,-0.0186807462788354,0,-0.0150608321504997,0.000425864155772615,-0.0113110582699605,0,-0.0590806399542743,0.0000204004610511177,-0.127313362511605,0.000127673156892882,-0.00556587707744516,-0.000471031567823577
"67",2019-09-04,-0.105914243563575,-0.127189068202475,-0.0405089267859688,-0.0275800302175782,-0.0559247627060118,-0.0458724529087675,-0.00811349647520299,-0.114341706858258,0,-0.00208062493784134,-0.047573308609179,-0.00438657317505786,-0.0367921244587004,-0.0539019357391446,-0.0519942562917142,-0.0300805539178595,-0.0354351371379296,-0.00110488528326336,-0.0543291489455706,-0.00102733871258121,-0.0786850733345972,-0.0283574237032784,-0.0574127169170477,0,-0.047004557496825,0,0.109716943231856,0,-0.0228957782521033,-0.0014144273928105
"68",2019-09-05,0.0776212470905779,-0.000578201808534295,-0.00642324083037682,-0.0170391901510616,-0.0456361758325925,-0.0244505318338968,-0.00604252190442001,-0.0130037953551119,0,-0.00430500958398383,-0.0511879996085254,-0.00426792139544219,-0.0472398855135117,-0.0144728648817596,-0.0238505441675825,-0.0187907988527374,-0.0431409695462497,-0.00189693385999945,-0.00629547287086396,0.00398929120842517,-0.045036817461634,-0.00175361728411083,-0.0198941922374738,0,-0.0116294305132589,-0.0000612026317323711,-0.00436273674219656,-0.000510790459324895,-0.0224584350977084,-0.00449226432257976
"69",2019-09-06,-0.290172373518036,-0.00696462478581505,-0.0177379344664708,-0.0473245720078221,-0.0179366281850197,-0.0406274230632739,-0.00722324245166917,-0.00801202339069107,0,0.00326307148503169,-0.0196391326725589,-0.00775627157135883,-0.0101911710061882,-0.0360744802508188,-0.000997904483568846,-0.0324914871078623,-0.00756063196845025,0.000474570917710082,-0.0440756850548469,0.00204545525861732,0.000348048034140902,-0.0278825715113387,-0.000553182349150028,0,0.013585395506583,0.0000612026317323711,-0.158408971661859,-0.0649047481939196,-0.00520495644830188,0
"70",2019-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",2019-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",2019-09-09,0.00052666643404109,-0.00195715151273479,0.000647615986368422,0.00557622262743607,-0.0160548328049184,-0.000364852542813487,0.000346800766437561,0.0000751766651987396,0,0.00104193809895214,-0.0104127924966804,-0.00306364255779012,-0.00986497384744034,0.000900405243164926,-0.00219890143572954,-0.00198347172465452,-0.0164288605670437,0.000158140270749563,-0.002278424316704,-0.00489332413104115,-0.000116002552185357,-0.0156122913413297,0.00313066152999664,0,0.00977514615706365,-0.0000408013382902084,-0.00801553954231871,0.000272553831067945,-0.0487901641694322,-0.000948316808859317
"73",2019-09-10,0.0473658971741404,0.00916961801157878,-0.00779921087180391,0.00246837521194632,-0.0138273808018035,0.000729572016797242,-0.00804195877929548,-0.00875840851118159,0,0.000130165961785167,-0.00665986068127733,0.00097581383640577,-0.00692044284457349,-0.00994933085366867,-0.00180270454427767,0.00110241439893777,-0.0210968613244589,-0.00158252921142576,-0.00457248167489022,-0.00148410324631687,0,-0.0149290960507482,0.0119411678438404,0,0.017907831974763,0.0000204008772390907,0.0116679658226682,0,-0.00411805660891718,-0.00380228594973842
"74",2019-09-11,0.0893831979574529,-0.0283597031763358,0.0104662023908011,-0.0108444130141288,0.0029791481815602,-0.00365319451590018,0.00195551272289318,-0.00353256592074125,0,0.000260281105060933,-0.00231570925559765,-0.00404887115075336,-0.0034782643763247,0.00744620063554979,-0.00542769449887848,-0.00419565592850768,-0.00418021974253335,0,-0.0071289252130522,-0.00699343635611704,-0.0172004474592748,0.000465080234722137,-0.00327570811563138,0,0.00141168642943335,0,-0.00525040251758657,0.000136249063499072,0.00411805660891718,0.00142755199118527
"75",2019-09-12,0,-0.014896898060262,-0.00672148945085116,-0.0310053308257796,-0.0154886933490941,-0.0199612344814177,-0.002060380327638,-0.00817641050788165,0,-0.000130132084248835,-0.00762819653468494,-0.00800622297532261,-0.0296154240535884,-0.00250941160542606,-0.0317421960046347,-0.0466570127634363,-0.0202169556130674,-0.000475247533697321,-0.0151148093182654,-0.00230361769689313,-0.0725567333465396,-0.000620155058634886,-0.0254144066217004,0,-0.0401136940751172,0,-0.0303073998226635,0.000408635843048621,0.00376004544856512,-0.00261873736133822
"76",2019-09-13,0.354460497116929,0.00180972127985246,0,0.00640617181241154,-0.0106303203017566,0.000622084001399514,0.000559166855976123,-0.00731588492678981,0,0.000130132084248835,-0.00559642249362202,-0.00324881986440939,-0.011279163113064,0,-0.0106684413169233,0.0020845404189882,-0.00786748604541643,-0.00142709926702,-0.00469704949986927,0.00402785514918769,0,0,0.010601134587878,0,0,0,0.00377061427783687,0,-0.0185955771593442,-0.0028646474591083
"77",2019-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",2019-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",2019-09-16,0,-0.0164503807324818,-0.0122630706165427,0.044035217390487,0.00380952841666815,-0.00186741417479563,-0.0101484498415649,-0.0104501465734419,0,0.000520359059484221,0.00117393869870153,0.00183758621218733,-0.00204382948403037,0.0339886500600617,0.0170979978434924,0.029410531949023,-0.0101035259282463,0.00063451778778667,0.0181950435912293,0.00217977485494014,-0.0184431457187948,0.0240569327699607,0.0145701995970402,0,-0.0122493271478863,0.000040800505932026,0.00715920284142424,0,0.0076177653701075,0.0026262400196666
"80",2019-09-17,0,0.000656239769804223,-0.0160865823848892,-0.000917010609881252,-0.00916736748702007,-0.00737918425662709,-0.000141188098077727,0.00276884256059517,0,-0.00221339846890611,0.00338365757502146,0,-0.00159253815935312,-0.0095657147166941,0.000206718346989376,-0.00044943820981258,0.00120816735730234,-0.000475850591896254,0.012405396857488,-0.000687836780530304,-0.000258564965887942,0.0359836621646377,0.0238413934716668,0,0.00614341920863204,-0.0000204000448809083,0.00906268883694583,-0.000136193394830286,0.00241171520857275,-0.0011928905148304
"81",2019-09-18,0,0,-0.000418042730054857,-0.00890806074975226,-0.00179234460989797,-0.00629645701913262,-0.00183726158454167,-0.00954773257033725,0,0.00208333408685402,-0.00169039764586998,0.0116533435288284,-0.00616651491566422,-0.012136909553325,-0.00580432807016562,-0.0013495278701332,-0.00144997608777553,-0.000158667195890416,0.00614546147149531,0.000802430260286258,-0.0128832545145094,-0.000438244108979191,-0.0159113298193896,0,-0.00749572103206653,-0.0000204004610511177,-0.0144443565142298,-0.000272442448218335,-0.0100294805786802,-0.00119431520227575
"82",2019-09-19,-0.199661039499688,0,-0.0129620533780193,-0.0300680340070061,0.00791325124875275,-0.0118179150373763,-0.00258494150770616,-0.000196606571224223,0,0,0.00726144269532547,0.00348359580326907,-0.00643532443833639,-0.0101776971138881,0.00373521911761499,-0.00972528302955622,-0.00801266882546559,0,-0.000453926471707167,0.000114580349594995,-0.0129187138092623,0.000292184078046986,-0.00320077574953004,0,-0.0133502418717528,0,-0.0111963253612597,0,-0.000347644710610773,0.00119431520227575
"83",2019-09-20,-0.101264023448744,0.00679948572674149,0.0998898008463796,0.128710570124477,0.143744758666141,0.131227833888975,0.0174333109087819,0.0617597810050956,0,0.068246842322516,0.125846903664407,-0.0694003228841344,0.119395753434789,0.0998494192038688,0.133764381222079,0.139366607323558,0.132464270551216,0.0649648821528199,0.133077260009996,0.0641231048916877,0.0573647817652088,0.08360945326978,0.0823479270394474,0,0.0207922370132998,0.0069122825436212,0.0836440598173507,0.0163506108629532,0.0740334611322653,0.056614513798019
"84",2019-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",2019-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",2019-09-23,0.239978856338839,-0.0337502769612614,0.00122586592121188,0.0188319051837409,0.0282259294041571,0.00826174175659755,0.00250556923953393,-0.0196754587770185,0,-0.0232297055154254,0.00136612043104378,0.00964470715328858,0.0336013906779846,0.00244753782155627,0.000905551089681822,0.00571711759285476,0.0217560592847765,-0.0195201393186251,-0.000198747888957573,-0.0306608492035121,0.000125274037119816,0.00026867275819864,0.014928951378808,0,0.00273634680879198,0.0000202599349670152,0.002411321683641,0.000134021309588839,-0.00875633939195986,-0.0230472266241724
"87",2019-09-24,0,0.0159126176375546,0.0486443065262332,0.0570517170948599,0.0119175702911285,0.0405284224128346,0.0235967741219563,0.0295346417544087,0,0.00842005965223969,-0.000796676762106152,-0.00726198078398888,0.00650825687462575,0.0460919228639458,0.015091914185243,0.0563717864640858,0.00250417493132149,0.000757862863101977,0.0627853453896416,0.00420168685369937,0.0123250859926198,0.039117386019484,0.0347335783485327,0,-0.00583045030635887,0,0.0375055619495965,-0.000134021309588839,0.00325203538637764,0.00161457767746942
"88",2019-09-25,0.101620734283435,0.0141385450680156,-0.000145878920754683,-0.00155601691146101,0.0404242001577648,0.00861112002564735,0.00338879988138086,0.123829319564326,0,-0.000863504648733304,0.0173819274642755,0.00311873721265421,0.0192744212758447,0.000691443415620441,-0.00267833389283822,0.00296846229109882,0.0101607924457361,-0.00242718565761102,0.00539887749058376,-0.00220921331430102,0.00567552417984452,-0.00103385897035135,0.0230557762999259,0,0.00282543073936825,-0.0000202599349670152,0.00115920820765858,0,0.00194615695548572,-0.00624207320951786
"89",2019-09-26,-0.0374003843709705,0.0107977892623552,-0.00416652040930288,-0.0241671861558213,-0.016593641011307,-0.00520033010637366,0.00280400852627682,0.0200765592486309,0,-0.000617245868618888,0.00312814465784061,0.00014826896016551,0.00134887774570913,0.00284716123483886,0.0222781490937285,-0.00594576259238044,-0.00330647129096917,0.000455546283787633,0.00703055624868743,-0.000885053714151596,0.000123023928309429,0.000517063093216308,-0.00342466088136462,0,-0.0305021464193169,0,-0.00771259255568779,-0.00013403927370792,-0.00422147079262158,0
"90",2019-09-27,0,0.00353052980173274,0.00489570229956726,0.00583246616269273,-0.0107996895970848,0.0024443393859066,0.000640777048381835,0.00474384191335631,0,-0.000617627096404227,0.00489597061220692,0,0.00269230931858022,-0.00336569897007699,-0.0228146777661715,0.0175491711665843,0.00124120826857643,0.00136539503879618,-0.00332410278383843,0.00650893135862685,0.00930580977761863,-0.0128765517190983,-0.0188892756219294,0,-0.024198233887609,0,0.0063702285735312,-0.000268132459040338,0,0.000695490928695364
"91",2019-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"92",2019-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93",2019-09-30,-0.052859728217733,-0.01725376597091,-0.00702219256010395,-0.0143772444542085,0.0192333506102957,-0.00852792717581874,-0.00934871151849137,0.00735574799088745,0,0.000864571164828298,0.00917082832099414,0.00103726763393652,0.0133538802427688,-0.00842055411727838,-0.0218835028023721,0.0111081903379464,0.0102839244471715,0.000151595543381511,-0.00537885002671512,-0.00132042272705934,0.0323769287244602,-0.000130915755898187,0.00933181940003802,0,-0.0081216695377595,0,-0.00189457657892511,0,0.0068104690025268,0.000463392037949095
"94",2019-10-01,0.0526281355178817,-0.0124520363727676,-0.0000734079647974895,0.00241060783668745,-0.00698872320375488,0.00395320777668307,0.000782406108662315,-0.00188093726103045,0,-0.00123533060799286,-0.00165116444580704,0,-0.00056866649243581,0,0.000548395955613401,0.0409813443731935,0.00306466681790329,0.00136332672786388,-0.00186150463284918,-0.000220240062557053,0.0230940984358048,0.000523560221383335,0.0172207257441261,0,0.0124546650880708,0.0000202599349670152,0.115966578879442,-0.000134093194971818,-0.00258899820990521,0.00231374466940748
"95",2019-10-02,-0.0171530349471549,-0.0244258899952285,0.0183304521439833,-0.00455825966888534,0.0254570309655882,0.00436240517328557,0.00853259053651012,0.00544500030968198,0,0.000617856059197841,0.0256675319950306,0.000148093299048746,0.0284131263056446,0.0134218579800285,0.0355449374194121,0.0432039979868684,0.0229895182246986,0.00030270925007958,0.0212009046859021,0.000220240062557053,0.0279690809817508,0.0128715291978683,0.0175375816774537,0,0.0235153820355247,0,-0.0989830930902702,0.000670286237308915,0.0173470459791929,0.000462107217095831
"96",2019-10-03,0.0209706597720363,0.0221653008363614,-0.0118181545885916,-0.0148912999469726,0.0104021742125378,-0.00681796611462726,-0.000944478246017511,0.00264917329359537,0,0.000123525415511416,0.0102554044851084,0.000592153977332366,0.000921064815968542,-0.0137706242229916,-0.00867953371972341,0.024826593634284,0.001593625835278,0.000756372473848188,0.0101634268681767,0.00154032377247582,0.0136965561883438,0.0375250010080048,-0.00896045095104459,0,-0.0160266082983656,0.0000202595245095694,-0.00790995278363837,0,-0.0079936476807454,0.00598804184462232
"97",2019-10-04,-0.0100858374504096,0.0158488899664473,0.000656191923220639,0.00598315627683421,-0.0184781316935383,0.00106837616999833,0.000438618695562276,0.00360405535209107,0,-0.000494193239610752,-0.0105775867356535,-0.000888362510303331,-0.00646534070719884,-0.00823121985385988,-0.00338590718202081,-0.00081228174395509,-0.00578901706538071,-0.00105908172392777,0.00342496954901339,0.000219852699577139,-0.0193183384780982,-0.000622316281208235,-0.0134375332626435,0,-0.00511783356528017,-0.0000405194594765845,-0.00285324218458349,-0.000134021309588839,-0.00838173830297206,-0.0020687284702281
"98",2019-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",2019-10-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"100",2019-10-07,-0.00759017907781789,-0.00705694484453989,0.0145438691086914,0.010519314802774,0.00707002237957655,0.0101987498262561,-0.00738085690904278,0.00710778974356785,0,-0.0001235864797966,0.00160987424090386,-0.000296296298464505,0.00535996108101378,0.0172598426918933,0,0.0114730191177372,0.00519170495205135,-0.000757174261964089,-0.00867527580720484,-0.00374408542210691,-0.00565356548827189,-0.000249034990702945,0.00923520042433612,0,0.0295826146555589,-0.00002026034543956,0.0106429014518969,-0.000268096516351513,0.00870271407205747,0.000919963266354795
"101",2019-10-08,0.000553889074204506,0.00779918951371616,0.0228670665460191,0.0256933746920338,-0.00524723706475916,0.0111415909737227,0.00832492117552519,-0.00184934092899525,0,-0.000123601755301905,-0.00796731174069798,0.00310674116291398,-0.0096314876798389,0.00809093757919221,0.00658306798712793,0.00432866407358468,-0.00739633556741603,0.000757174261964089,0.00633314339702284,0.00308438226459185,0.0167542008638151,0.000373529233005598,0.0313939594572439,0,0.0237201617240226,0.00002026034543956,0.0205394927042173,0.000402117825940351,0.000641642627082994,0.00160790203471262
"102",2019-10-09,-0.0233669898516204,0.0102907922767335,-0.0186378211467852,-0.0248887615334312,-0.00771890893250804,-0.0154845881077588,0.000707463771989936,0.00942664537878812,0,0.000370759443164559,-0.00162276229693248,0.0946385430002472,-0.00934935755606414,-0.00982089216685011,-0.00479958258483038,-0.0233057967086783,-0.00281294137661492,-0.000757174261964089,0.000721240564983461,0.000439850457937929,-0.00570311861711659,-0.000373529233005598,-0.0139827371515775,0,0.0176972324758449,-0.00002026034543956,0.0857829661528982,-0.000402117825940351,-0.0158399949979859,0.00206351099244673
"103",2019-10-10,-0.179417568943808,0.00357905558741667,-0.019283448787947,-0.0137672575330865,-0.00306341503740182,-0.0123906733719084,-0.00195516664339301,-0.00419570326860441,0,-0.000123571208066053,-0.00434028459131408,0.000671636804077558,-0.00357580130705903,-0.0179067544021674,-0.0118302150466283,-0.00475995974639609,-0.00302267232658604,0,-0.00705438396200631,-0.000219901045416471,-0.0111644802169959,-0.000249097024577871,-0.0142322215255533,0,0.024512620590242,0,-0.0101104302016459,0.000134057242643593,0.00227827600579866,0.000686891841546799
"104",2019-10-11,0.00562592061436007,0.000903517325098413,-0.0278021603774592,-0.0561835601905463,-0.0600622927368724,-0.0292278166106064,-0.00436231522142005,0.00511212562013075,0,-0.00173160216427792,-0.0366576673747634,-0.00295858203974486,-0.0234631650509098,-0.0235430884592178,-0.0187465677415233,-0.0384049880337125,-0.0330320317697588,-0.00197134039123981,-0.00747019962887574,-0.00209147525190367,-0.0169262961432954,-0.000124571784652083,-0.0384592543908262,0,-0.0126871222142384,-0.0000202607559289802,-0.0094964347537152,-0.00053633683238008,-0.013748170717057,-0.000915960677733363
"105",2019-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"106",2019-10-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107",2019-10-14,-0.0260640213629681,-0.0246861618306333,0,0,-0.0235149830710659,0,0,-0.000244297188743303,0,0.000989854077357855,-0.00849622782908543,-0.0954583389274939,-0.0118436487812348,-0.0000902404909695065,0,0,-0.0285643031775327,0.000455269755189391,0.000731261458545518,-0.000881931486995668,-0.0111344226166654,0.000871676787649989,-0.000958058408389917,0,0.0461495539339181,0.0000607810363355554,-0.122038949224092,0.000938400765960523,-0.00561892074941639,0.00274536891719279
"108",2019-10-15,-0.0082367693289136,0.00978185231436068,-0.0184643913946418,-0.00115074811317806,-0.00691735437060403,-0.0148283000142229,-0.00431335258725962,-0.00628056169052016,0,-0.00160901080570053,-0.00948741185060786,-0.000296384115981319,-0.0137661957641479,-0.0161022355599565,-0.0283231155300681,-0.00927522966917316,-0.00840612774101235,-0.000758898116410833,-0.037424082447179,0.00110229288057084,-0.0441125279656509,-0.0317406679598387,-0.0151306674536569,0,-0.0379824455788302,-0.0000405202804065752,-0.019378988230323,-0.000134003350283685,-0.000663129997775513,-0.00114298789446599
"109",2019-10-16,0.101484213952428,-0.0170816391922362,0.00289811063125178,-0.00374910316570576,-0.0164807884243237,-0.00868638774417807,-0.0016351005141777,0.00224101768412321,0,0.00037154003771267,-0.0100422151708761,-0.00296868260181959,-0.0191929122201007,-0.0110661402242807,-0.0137014512607188,-0.00623162826718016,-0.0152674721307884,0.000455407977510092,-0.0122162236923078,-0.00132289733767532,-0.0270570585431589,0.000642219532701382,-0.00303211017943017,0.00350413165011609,0.00654225923991891,0.0000405202804065752,0.00620687279896348,0,-0.00199203253124081,0.00137142878637908
"110",2019-10-17,0.0953760966877226,-0.00981668674899439,-0.0124139525232634,-0.0629025683115612,-0.0255921748261514,-0.0121973584016777,-0.00303884143370503,0.00522992949606671,0,0.00012381600956779,-0.0182632095596587,-0.0035740916676481,-0.0274214030046589,-0.0220324854702794,-0.0105943396768797,-0.0222992296687945,-0.0217737995495608,-0.000303582273126324,-0.0219404976234969,0.000220604457104479,-0.0347872243587313,-0.000385282223991368,-0.0251495794099217,0.0040183895145125,-0.0267712322347657,-0.0000202599349670152,-0.00945228593740222,-0.000402117825940351,-0.00834311530639331,-0.00114272666988802
"111",2019-10-18,0.037125989425391,-0.0165935761719638,-0.00680853693965311,0.0188972401813672,-0.0190975979802461,-0.00840776620023842,-0.00198535014209344,-0.00529126037618433,0,0,-0.0204100896468766,-0.00733700977953511,-0.0161040811670645,-0.00828142375125207,0.00405836869709431,0.00124212596930384,-0.021569686277993,0.000151802656837674,-0.0309004949987775,0.00110229288057084,-0.0159459659007055,-0.0450591753615308,-0.00406765111043939,-0.00432042067635585,-0.031457272665028,0,-0.00517622653000771,-0.000134075216396745,-0.0189450862424496,0.000914285777974921
"112",2019-10-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",2019-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114",2019-10-21,0.0039942012039127,0.00690597928692238,-0.0106143195858728,0.131907187844339,-0.00980751791407286,-0.0017364130079196,-0.000685518450153744,-0.00380987955848955,0,0.000123800681062214,-0.00981528631237971,0,-0.013158084577511,-0.0161884437178568,-0.00871676221441664,0.00159475536589593,-0.0213415661916629,-0.000151802656837674,-0.00466768985469956,0.000330451068712101,-0.00674204417797419,-0.000403198715225983,-0.0134909297410157,-0.0000251733816680755,0.0346566040594407,-0.00002026034543956,-0.00398023251278268,0,-0.0037639052134808,-0.000914285777974921
"115",2019-10-22,-0.0959169312079773,-0.0165262834523405,-0.00748182265454922,0.0217257596389704,-0.0233473639969914,-0.0141184306522373,-0.00305626858321162,-0.00394806348550247,0,-0.000743034089913053,-0.0215406199261059,-0.000751710175967091,-0.0135500513856299,-0.008389474628129,-0.00233735984870487,-0.0151639690977845,-0.0210883303633049,0.000303582273126324,-0.0224220027919646,-0.00165334840638742,0.000265251990945181,-0.0195472492344555,-0.021450843942473,0,-0.0154350517576871,0.00002026034543956,-0.0575898643149921,0.000402171732748258,-0.0145030166362705,0.00137111538847812
"116",2019-10-23,0,0.00275811519886027,-0.0240821270378442,-0.023049737059964,0.00711048723408503,-0.0142014221061677,-0.00120446699696597,0.0000927113432993565,0,0.000619233408850839,-0.00112044829648905,-0.00558028746154005,-0.00368803975897203,-0.0305359644620564,-0.00665234306110385,-0.0122989432375711,-0.00287769982761477,-0.00151883382782181,-0.00500522421366378,-0.00110375287143771,0,-0.0136638658864623,-0.00115707273539822,0,-0.0512247241264463,0,-0.026373637695249,0,0.000695410320097345,-0.000685322699581548
"117",2019-10-24,0.15409071377289,0.00850213102506014,-0.0159167544225216,0.0204570469895207,-0.00465287970565154,-0.0303731981342104,-0.0055246851614843,0.000803138460987896,0,-0.000990957593789865,-0.00311895954918295,-0.00136208874634391,-0.00195801215606606,-0.0301437627127763,-0.0092693691991399,-0.0235694946608933,-0.0125666225998589,0.00015198723336507,0.00396453310090195,-0.000883880291772776,-0.000132617200645058,0,-0.0259191242167889,0,-0.0190718764759783,0,-0.0233572795549968,0,-0.00139130457225844,0.000456933980991447
"118",2019-10-25,0,-0.0172160799838545,-0.0235598826417664,0,-0.0128460264541541,-0.0255100002527664,-0.00496365065692395,0.000277859250640944,0,-0.000247892911532155,-0.0111831284216768,-0.000757518406044433,-0.0177968005910065,-0.0370039568185225,-0.0402277585911119,-0.0197579105765908,-0.00536455809815362,-0.00380662812156274,-0.0146845516829215,-0.000110539987953295,-0.000132634790300123,-0.0073924599154509,-0.0291745120436691,0,-0.0498290422746148,-0.00002026034543956,-0.0214252549897447,-0.00013403927370792,-0.00558465674851671,-0.00137142878637908
"119",2019-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",2019-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",2019-10-28,0,-0.00683040547900671,-0.0132283791116379,-0.0114883770067604,-0.0145256748827185,-0.0156243254639783,-0.0109864300882894,0.00437381341632737,0,-0.00372578672425572,-0.0201666055828271,-0.00182038885221747,-0.0138395066023542,-0.0263763580913086,-0.0155912107432541,-0.0178319364041988,-0.00613122705493607,-0.00152671785379965,0.00253271557928425,-0.00154884420829049,0,-0.00688349982140579,-0.00595075526779532,0,-0.0390720074918782,0,-0.0169708197550866,-0.000402225654012156,-0.0102023752143094,-0.00206067617281969
"122",2019-10-29,0.126083616609414,-0.0146063416309579,-0.0000853642921683218,0.0279666077391454,-0.00785112301806912,-0.0102947762898227,0.00316133601304358,-0.0456203462575413,0,-0.00012443227789305,-0.0204500776927574,0,-0.0380256531906711,-0.0219764422411401,-0.00546219845457818,-0.0122629273946102,-0.021131923703428,-0.00275397970878277,-0.000421674052210719,-0.000442967892070989,0.000132634790300123,0.000422803191415966,0.0237737294791094,0,0.0232665380177979,0.00002026034543956,-0.0158263194540487,0.000402225654012156,-0.0207224278350795,0.000687363986279443
"123",2019-10-30,0,-0.0363238392011063,0.00756902877934085,0.102803623444049,0.0362041787025911,0.0286881406533883,0.00510722766825644,-0.00138421693141311,0,-0.000124447763212743,0.00864785263612955,0.000455407977510092,0.0214813664864462,0.0204226128497096,0.00859994812654552,0.0216978678952446,0.0230980093699293,0.00107189352579784,-0.015514071654414,-0.000997395771718423,0.00344234419097234,0.000422624504423652,0.0718608333013098,0,0.00155229908356347,0.0000202599349670152,-0.0122467586253512,0,0.00791086470087921,-0.000916590348314816
"124",2019-10-31,0.0905850995732056,0.0103471077864503,0.0274104233418511,0.012138016881329,0.00269376923024156,0.0321571116345316,0.00476879264948415,-0.0004188616690044,0,0.000248880041105792,-0.00615064426736467,0.00393820563523661,0.0027384772933039,0.0321339123473816,0.0546606344021194,0.0255429646967076,0.00171715974979492,0.000764935400260569,0.00107032012786634,-0.000332686446095742,0.000132161501547934,0.000281650473626271,0.0386656703168322,0,0.00787644181043756,0,-0.0080685879773208,0.00013403927370792,0.00214669134316336,0.000687521512128253
"125",2019-11-01,-0.0435850383262224,0.00754611039851305,-0.0389998159470624,-0.0573860746263617,0.000977756127760632,-0.045697337481581,-0.0030605525924674,-0.00103179218542948,0,-0.00261633488807256,0.0044531835215933,-0.00151285959263081,-0.00205315459372235,-0.0416200612684365,-0.0444787282569998,-0.0476326053687552,0.00269245053119116,-0.000764935400260569,-0.00278521872606241,0.000665262248729093,-0.000528750838492797,-0.00140904630893424,-0.00183081199165258,0,-0.00247741750325492,-0.0000405202804065752,0.00760927540704692,-0.000402171732748258,-0.00214669134316336,-0.00551345297410899
"126",2019-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",2019-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",2019-11-04,0.0416098916055905,-0.0105123894097838,-0.0149391837561703,-0.0431048135348191,-0.0307640237093376,-0.0282982898483111,-0.00541363109001392,0.00787266481580406,0,-0.00224803391788164,-0.0183321981909828,-0.000302846761853992,-0.0322571185753948,-0.0338706189774971,-0.0183606242738614,-0.0379362719435017,-0.0267541347477542,0.000306044378823422,-0.00991814943578806,-0.000110846311702772,-0.00013223140515084,-0.00014101389010257,-0.0484776119625856,0,-0.0168389068141774,0,-0.011087270952256,-0.000268204373339742,-0.0166128775543468,-0.000691323912773711
